transaction_id,customer_id,transaction_amount,transaction_time,payment_method,product_category,customer_age,account_age_days,device_type,customer_location,previous_transaction_count,failed_transaction_count,is_new_device,is_new_location,night_transaction,is_fraud,transaction_hour,amount_log,failure_rate,customer_avg_amount,amount_deviation,risk_signal_score
TXN014185,CUST3233,461.38,2026-04-09 12:00:00,UPI,Clothing,53,2356,Desktop,Hyderabad,7,8,0,0,0,0,12,6.136387063827591,1.0,607.5677777777778,0.7581406982879657,2.0
TXN014186,CUST9117,407.75,2026-04-09 12:10:00,Wallet,Home,56,1393,Mobile,Chennai,78,4,0,0,0,0,12,6.013103722211463,0.05063291139240506,431.60999999999996,0.9425348466286032,0.10126582278481013
TXN014187,CUST7359,1740.37,2026-04-09 12:20:00,Wallet,Beauty,66,724,Mobile,Bhubaneswar,62,0,1,0,0,1,12,7.462427438728031,0.0,629.1233333333333,2.761951364018684,3.0
TXN014188,CUST5197,1326.63,2026-04-09 12:30:00,Credit Card,Electronics,44,1199,Mobile,Pune,0,0,1,0,1,1,12,7.191150676758329,0.0,569.343076923077,2.32602104536271,3.5
TXN014189,CUST1615,196.77,2026-04-09 12:40:00,UPI,Grocery,66,2449,Tablet,Chennai,29,0,0,0,1,0,12,5.287104739333934,0.0,1081.6460000000002,0.18174915900488245,0.5
TXN014190,CUST2566,3801.36,2026-04-09 12:50:00,Net Banking,Beauty,23,656,Tablet,Pune,58,2,0,0,0,0,12,8.243377205572681,0.03389830508474576,1330.2175,2.8555514031328464,2.0677966101694913
TXN014191,CUST3339,951.26,2026-04-09 13:00:00,Credit Card,Home,64,765,Desktop,Kolkata,0,0,0,0,1,0,13,6.858838106747522,0.0,378.695,2.505326643753539,1.5
TXN014192,CUST9109,118.59,2026-04-09 13:10:00,Debit Card,Electronics,68,2191,Mobile,Bhubaneswar,69,7,0,0,0,0,13,4.7840692259807165,0.1,284.96250000000003,0.4147047252699217,0.2
TXN014193,CUST8374,189.68,2026-04-09 13:20:00,Net Banking,Electronics,31,200,Mobile,Pune,61,7,0,0,1,0,13,5.250596630336625,0.11290322580645161,972.9911111111111,0.19474510376549184,0.7258064516129032
TXN014194,CUST7707,134.76,2026-04-09 13:30:00,Wallet,Grocery,58,517,Tablet,Chennai,23,1,0,0,0,0,13,4.910888620925971,0.041666666666666664,443.27125,0.3033282032091881,0.08333333333333333
TXN014195,CUST1378,305.36,2026-04-09 13:40:00,Net Banking,Grocery,18,1403,Desktop,Pune,10,1,0,0,1,0,13,5.724760881041393,0.09090909090909091,937.1285714285715,0.32549909394082444,0.6818181818181819
TXN014196,CUST4465,2808.96,2026-04-09 13:50:00,Net Banking,Clothing,39,1939,Tablet,Delhi,11,5,0,0,0,1,13,7.9409255273510295,0.4166666666666667,829.5242857142857,3.3821527537682736,2.8333333333333335
TXN014197,CUST7005,467.63,2026-04-09 14:00:00,Credit Card,Sports,37,1958,Tablet,Hyderabad,74,6,1,0,0,0,14,6.149813544511027,0.08,903.7,0.5168895766552448,1.16
TXN014198,CUST3271,656.58,2026-04-09 14:10:00,UPI,Clothing,20,2032,Mobile,Bhubaneswar,50,7,1,0,0,1,14,6.4885664296541625,0.13725490196078433,867.79,0.7557407428722707,2.2745098039215685
TXN014199,CUST2007,3508.51,2026-04-09 14:20:00,Wallet,Clothing,47,92,Desktop,Hyderabad,61,9,0,0,0,1,14,8.163231705575164,0.14516129032258066,1047.3042857142857,3.346843133059785,2.290322580645161
TXN014200,CUST7800,199.25,2026-04-09 14:30:00,Debit Card,Grocery,26,2396,Tablet,Bangalore,99,1,1,0,0,0,14,5.299566585948469,0.01,1323.716666666667,0.15040952153290638,1.02
TXN014201,CUST1109,693.78,2026-04-09 14:40:00,Debit Card,Grocery,26,1287,Tablet,Pune,1,5,0,0,1,1,14,6.543595248690701,2.5,591.65,1.170640344216654,6.5
TXN014202,CUST3771,1473.0,2026-04-09 14:50:00,Wallet,Beauty,34,2001,Desktop,Hyderabad,37,8,1,0,0,1,14,7.295735072749282,0.21052631578947367,757.155,1.9428744781739882,3.4210526315789473
TXN014203,CUST4883,203.31,2026-04-09 15:00:00,Debit Card,Clothing,38,1731,Tablet,Bangalore,30,9,0,0,0,0,15,5.3196384482517205,0.2903225806451613,379.5075,0.5343127270815949,0.5806451612903226
TXN014204,CUST3600,1135.38,2026-04-09 15:10:00,Net Banking,Electronics,49,1455,Desktop,Bhubaneswar,6,5,0,0,0,1,15,7.035603050388343,0.7142857142857143,739.3199999999999,1.5336341041711694,3.428571428571429
TXN014205,CUST6518,630.6,2026-04-09 15:20:00,Debit Card,Beauty,37,2149,Desktop,Delhi,26,4,0,0,0,0,15,6.448256282381487,0.14814814814814814,550.3575,1.14372253936874,1.2962962962962963
TXN014206,CUST4243,126.34,2026-04-09 15:30:00,Net Banking,Home,58,1964,Tablet,Bhubaneswar,93,2,0,0,0,0,15,4.846860674588879,0.02127659574468085,929.9333333333334,0.13571326267545117,0.0425531914893617
TXN014207,CUST2005,1215.36,2026-04-09 15:40:00,Wallet,Clothing,62,1461,Mobile,Kolkata,76,0,1,0,0,0,15,7.103618071342758,0.0,1183.83,1.0257674096705856,3.0
TXN014208,CUST1305,688.81,2026-04-09 15:50:00,Wallet,Electronics,31,1352,Desktop,Kolkata,73,4,0,0,0,0,15,6.5364161973533,0.05405405405405406,675.6516666666666,1.017968378609378,1.1081081081081081
TXN014209,CUST6701,542.85,2026-04-09 16:00:00,Credit Card,Beauty,66,1595,Tablet,Delhi,80,4,0,0,0,0,16,6.29867347353986,0.04938271604938271,482.86,1.1219154300830818,1.0987654320987654
TXN014210,CUST1958,710.27,2026-04-09 16:10:00,Debit Card,Electronics,31,573,Desktop,Mumbai,69,0,0,0,0,0,16,6.567052104553103,0.0,926.6942857142857,0.7656293791365998,1.0
TXN014211,CUST6270,2475.02,2026-04-09 16:20:00,Credit Card,Sports,49,1521,Tablet,Kolkata,51,5,0,0,0,1,16,7.81440771131629,0.09615384615384616,2006.4074999999998,1.2329434855653374,2.1923076923076925
TXN014212,CUST8595,503.46,2026-04-09 16:30:00,Net Banking,Sports,46,250,Mobile,Hyderabad,7,3,0,0,0,0,16,6.2234885502281285,0.375,570.1690000000001,0.8814554011159568,1.75
TXN014213,CUST4538,221.47,2026-04-09 16:40:00,Debit Card,Sports,69,740,Tablet,Pune,13,3,0,0,0,0,16,5.404792261055042,0.21428571428571427,213.43,1.0328312269738376,0.42857142857142855
TXN014214,CUST8020,135.27,2026-04-09 16:50:00,Credit Card,Clothing,47,1320,Mobile,Bangalore,26,8,1,0,0,0,16,4.914638211761729,0.2962962962962963,563.5971428571429,0.2395867597123613,1.5925925925925926
TXN014215,CUST2630,228.63,2026-04-09 17:00:00,Wallet,Sports,41,336,Mobile,Chennai,25,0,1,0,0,0,17,5.436469317930779,0.0,679.9528571428572,0.3357501148600595,1.0
TXN014216,CUST3603,198.72,2026-04-09 17:10:00,Net Banking,Sports,46,1497,Tablet,Bhubaneswar,77,9,0,0,0,0,17,5.296916385632408,0.11538461538461539,696.61125,0.2848577914992053,0.23076923076923078
TXN014217,CUST9258,254.8,2026-04-09 17:20:00,Net Banking,Electronics,41,680,Mobile,Kolkata,95,7,1,0,1,0,17,5.5443958891447425,0.07291666666666667,878.7085714285714,0.28964137474098567,1.6458333333333333
TXN014218,CUST1205,411.8,2026-04-09 17:30:00,Debit Card,Clothing,49,201,Mobile,Delhi,33,5,1,0,0,0,17,6.022963214167353,0.14705882352941177,758.2366666666667,0.5423868710239671,1.2941176470588236
TXN014219,CUST6691,1056.15,2026-04-09 17:40:00,Debit Card,Electronics,66,1397,Tablet,Kolkata,37,0,0,0,1,1,17,6.963331886870878,0.0,733.3444444444444,1.4382215430240124,2.5
TXN014220,CUST7141,190.71,2026-04-09 17:50:00,Wallet,Sports,48,1032,Desktop,Kolkata,89,5,1,0,1,0,17,5.255983813531958,0.05555555555555555,1756.0662499999999,0.10853887837183147,1.6111111111111112
TXN014221,CUST4145,202.85,2026-04-09 18:00:00,UPI,Home,43,1352,Mobile,Chennai,58,9,0,0,0,0,18,5.317384429265262,0.15254237288135594,336.57666666666665,0.6009005361744987,0.3050847457627119
TXN014222,CUST4120,415.45,2026-04-09 18:10:00,Debit Card,Beauty,42,2067,Tablet,Bhubaneswar,61,8,0,0,0,0,18,6.031766406381349,0.12903225806451613,595.616,0.696344047092267,0.25806451612903225
TXN014223,CUST7728,487.28,2026-04-09 18:20:00,UPI,Clothing,23,818,Mobile,Mumbai,2,7,0,1,1,0,18,6.190889011801599,2.3333333333333335,939.4983333333333,0.5181083078297144,6.166666666666667
TXN014224,CUST9899,1083.15,2026-04-09 18:30:00,Debit Card,Beauty,40,105,Tablet,Mumbai,58,0,0,0,1,0,18,6.988551548810227,0.0,940.1300000000001,1.1509037008702305,2.5
TXN014225,CUST7030,615.75,2026-04-09 18:40:00,Net Banking,Clothing,64,2173,Mobile,Kolkata,70,4,0,0,0,0,18,6.424463755409466,0.056338028169014086,626.4758333333333,0.9813126933175382,1.1126760563380282
TXN014226,CUST1178,771.2,2026-04-09 18:50:00,UPI,Electronics,19,1471,Desktop,Mumbai,6,5,0,0,0,0,18,6.6492435838301365,0.7142857142857143,2200.0025,0.35038579011155147,2.428571428571429
TXN014227,CUST6167,573.54,2026-04-09 19:00:00,Credit Card,Sports,20,1643,Desktop,Kolkata,3,4,0,0,0,0,19,6.353569720626581,1.0,740.738,0.7732379896944742,3.0
TXN014228,CUST1112,122.45,2026-04-09 19:10:00,Debit Card,Home,66,429,Desktop,Chennai,36,3,0,0,1,0,19,4.8158362157911885,0.08108108108108109,390.18666666666667,0.3130219162207301,0.6621621621621622
TXN014229,CUST9948,101.69,2026-04-09 19:20:00,Net Banking,Electronics,37,70,Desktop,Delhi,9,5,0,0,1,0,19,4.631714741210204,0.5,517.68375,0.19605395387844712,1.5
TXN014230,CUST9350,56.53,2026-04-09 19:30:00,Credit Card,Sports,52,345,Desktop,Bhubaneswar,49,0,1,0,0,0,19,4.052306550875202,0.0,888.27,0.0635689947934823,1.0
TXN014231,CUST9977,145.78,2026-04-09 19:40:00,Debit Card,Home,59,1985,Mobile,Pune,29,6,0,1,0,0,19,4.9889348671169165,0.2,808.315,0.18012763880565663,1.4
TXN014232,CUST2803,356.0,2026-04-09 19:50:00,Debit Card,Electronics,24,1946,Tablet,Bangalore,33,6,0,0,0,0,19,5.877735781779639,0.17647058823529413,429.59,0.8267725678719896,0.35294117647058826
TXN014233,CUST3298,643.23,2026-04-09 20:00:00,UPI,Beauty,46,2147,Mobile,Mumbai,37,8,0,0,0,0,20,6.468055805201167,0.21052631578947367,433.6,1.4800506212609295,1.4210526315789473
TXN014234,CUST2542,42.87,2026-04-09 20:10:00,UPI,Clothing,58,153,Desktop,Mumbai,49,7,0,1,0,0,20,3.7812307151781224,0.14,538.425,0.07947351346341011,1.28
TXN014235,CUST8259,212.65,2026-04-09 20:20:00,UPI,Clothing,62,2025,Tablet,Hyderabad,76,5,0,0,0,0,20,5.364339162090034,0.06493506493506493,313.835,0.6754331634030525,0.12987012987012986
TXN014236,CUST3154,282.21,2026-04-09 20:30:00,Net Banking,Home,63,102,Mobile,Bangalore,0,1,0,1,0,0,20,5.646188671930618,1.0,465.6483333333333,0.6047594726935701,3.0
TXN014237,CUST9766,283.77,2026-04-09 20:40:00,Wallet,Beauty,67,974,Desktop,Hyderabad,71,8,0,0,0,0,20,5.6516818369108295,0.1111111111111111,876.3508333333333,0.3234395970445118,0.2222222222222222
TXN014238,CUST2381,286.47,2026-04-09 20:50:00,UPI,Grocery,54,438,Desktop,Mumbai,95,1,0,0,1,0,20,5.661118506966705,0.010416666666666666,505.3766666666667,0.5657251189825755,0.5208333333333334
TXN014239,CUST6902,118.44,2026-04-09 21:00:00,Credit Card,Grocery,60,1424,Mobile,Delhi,8,2,0,0,1,0,21,4.782814153230935,0.2222222222222222,802.4133333333334,0.1474210037174721,0.9444444444444444
TXN014240,CUST2222,379.58,2026-04-09 21:10:00,UPI,Grocery,21,1146,Desktop,Pune,37,7,0,1,0,0,21,5.941696404873861,0.18421052631578946,487.47,0.7770794521669703,1.368421052631579
TXN014241,CUST2501,192.49,2026-04-09 21:20:00,Net Banking,Grocery,47,2185,Desktop,Hyderabad,3,7,0,0,0,0,21,5.265225831547838,1.75,679.1466666666666,0.28301248750269553,3.5
TXN014242,CUST4574,1707.51,2026-04-09 21:30:00,Credit Card,Electronics,56,1672,Mobile,Bangalore,87,4,0,0,1,1,21,7.443376924625721,0.045454545454545456,1033.6,1.650405953991881,2.590909090909091
TXN014243,CUST4729,1480.29,2026-04-09 21:40:00,Net Banking,Home,21,1889,Desktop,Kolkata,39,7,0,0,0,1,21,7.300668608738243,0.175,1029.79625,1.4360645956948328,2.35
TXN014244,CUST8740,204.98,2026-04-09 21:50:00,UPI,Clothing,65,243,Mobile,Mumbai,49,2,0,0,1,0,21,5.327779076697656,0.04,446.8255555555555,0.45772287324181293,0.58
TXN014245,CUST4191,232.0,2026-04-09 22:00:00,Wallet,Home,40,951,Mobile,Mumbai,75,9,0,0,0,0,22,5.4510384535657,0.11842105263157894,825.225,0.2807951829102242,0.23684210526315788
TXN014246,CUST8476,2846.25,2026-04-09 22:10:00,Credit Card,Grocery,50,932,Mobile,Pune,42,7,0,1,0,1,22,7.9541088951544605,0.16279069767441862,1733.1966666666667,1.6412498390224868,3.3255813953488373
TXN014247,CUST2561,117.91,2026-04-09 22:20:00,Debit Card,Grocery,33,728,Tablet,Kolkata,34,1,0,0,0,0,22,4.778366904449488,0.02857142857142857,511.217,0.23019540546291903,0.05714285714285714
TXN014248,CUST3522,514.62,2026-04-09 22:30:00,Credit Card,Beauty,25,887,Mobile,Kolkata,37,2,0,0,1,0,22,6.245370060072233,0.05263157894736842,1095.9524999999999,0.4691360838322535,1.6052631578947367
TXN014249,CUST3391,2133.8,2026-04-09 22:40:00,Net Banking,Home,42,1757,Tablet,Mumbai,28,4,1,0,1,1,22,7.66612824445979,0.13793103448275862,925.7250000000001,2.30251692789123,3.7758620689655173
TXN014250,CUST3675,194.78,2026-04-09 22:50:00,UPI,Beauty,56,2251,Mobile,Pune,79,7,0,0,0,0,22,5.276991579833284,0.0875,916.03375,0.21240221529469333,0.175
TXN014251,CUST3183,98.46,2026-04-09 23:00:00,Wallet,Beauty,30,2258,Desktop,Mumbai,93,0,0,0,1,0,23,4.599755553286593,0.0,456.2366666666667,0.21533706104059894,0.5
TXN014252,CUST9468,282.09,2026-04-09 23:10:00,Credit Card,Clothing,65,2397,Desktop,Hyderabad,44,1,0,0,0,0,23,5.645764868286627,0.022222222222222223,1188.1525,0.2372193642110663,0.044444444444444446
TXN014253,CUST9066,369.79,2026-04-09 23:20:00,Credit Card,Beauty,60,2149,Desktop,Bhubaneswar,61,4,0,0,1,0,23,5.915635864611748,0.06451612903225806,786.7566666666667,0.46942160650285414,0.6290322580645161
TXN014254,CUST3078,570.04,2026-04-09 23:30:00,Credit Card,Grocery,31,346,Desktop,Mumbai,61,3,0,0,0,0,23,6.34745925974185,0.04838709677419355,671.62375,0.8474871724348122,1.096774193548387
TXN014255,CUST5342,542.55,2026-04-09 23:40:00,Debit Card,Grocery,56,1020,Mobile,Pune,99,5,0,0,0,0,23,6.298121698650009,0.05,545.4714285714286,0.9928240922280603,1.1
TXN014256,CUST2120,714.79,2026-04-09 23:50:00,UPI,Electronics,31,1025,Mobile,Pune,84,6,0,0,1,0,23,6.57338682785155,0.07058823529411765,720.2383333333333,0.9910593585569263,1.6411764705882352
TXN014257,CUST6419,35.15,2026-04-10 00:00:00,Wallet,Grocery,67,883,Desktop,Kolkata,24,1,0,0,0,0,0,3.5876769486047735,0.04,546.0333333333333,0.06425568216440193,0.08
TXN014258,CUST4370,511.94,2026-04-10 00:10:00,Credit Card,Home,32,1971,Tablet,Bangalore,57,0,0,0,0,0,0,6.240158879266198,0.0,531.79125,0.9608641283054105,1.0
TXN014259,CUST2908,234.25,2026-04-10 00:20:00,Net Banking,Home,56,2087,Mobile,Hyderabad,48,8,0,0,0,0,0,5.460648778465489,0.16326530612244897,730.42625,0.3202646883400753,0.32653061224489793
TXN014260,CUST4520,1787.79,2026-04-10 00:30:00,Net Banking,Grocery,20,2010,Tablet,Mumbai,99,4,0,0,0,1,0,7.489294692605261,0.04,718.5828571428572,2.484481088249541,2.08
TXN014261,CUST5307,1021.51,2026-04-10 00:40:00,Net Banking,Home,61,260,Desktop,Pune,7,5,0,1,0,1,0,6.930015667820234,0.625,1048.438,0.9733876608241744,4.25
TXN014262,CUST5496,1284.72,2026-04-10 00:50:00,Debit Card,Grocery,28,2003,Desktop,Mumbai,1,3,0,0,1,1,0,7.159074151697611,1.5,690.4842857142858,1.8579164075622006,5.5
TXN014263,CUST5750,1310.09,2026-04-10 01:00:00,Wallet,Clothing,43,1333,Tablet,Bangalore,49,8,0,0,0,1,1,7.178614131292988,0.16,839.414,1.5588626557863148,2.3200000000000003
TXN014264,CUST1497,560.7,2026-04-10 01:10:00,Net Banking,Home,46,2095,Desktop,Mumbai,14,7,0,0,0,0,1,6.330967899538387,0.4666666666666667,576.533,0.9708536135597446,1.9333333333333333
TXN014265,CUST7991,303.65,2026-04-10 01:20:00,Debit Card,Electronics,23,1366,Desktop,Chennai,41,0,0,0,1,0,1,5.719163576694504,0.0,695.1766666666667,0.43616802248471404,0.5
TXN014266,CUST4587,416.28,2026-04-10 01:30:00,Wallet,Electronics,63,1117,Mobile,Hyderabad,36,7,0,0,0,0,1,6.033757459298234,0.1891891891891892,541.285,0.7676406317711166,0.3783783783783784
TXN014267,CUST3413,1237.74,2026-04-10 01:40:00,Credit Card,Clothing,18,440,Mobile,Mumbai,60,6,0,0,0,1,1,7.1218500129577285,0.09836065573770492,1022.6528571428571,1.2091403754341945,2.19672131147541
TXN014268,CUST4800,363.66,2026-04-10 01:50:00,Wallet,Electronics,49,2195,Tablet,Chennai,98,1,0,1,1,0,1,5.898965412611059,0.010101010101010102,378.77799999999996,0.95755941629057,1.52020202020202
TXN014269,CUST9654,527.66,2026-04-10 02:00:00,Wallet,Beauty,38,406,Desktop,Mumbai,19,7,0,0,0,0,2,6.270345503106693,0.35,995.9233333333333,0.5292884441130545,1.7
TXN014270,CUST7171,441.44,2026-04-10 02:10:00,Wallet,Grocery,61,1528,Desktop,Chennai,99,3,0,1,0,0,2,6.092304862034053,0.03,806.5328571428571,0.5466526793248572,1.06
TXN014271,CUST4457,374.05,2026-04-10 02:20:00,Wallet,Beauty,58,2345,Tablet,Kolkata,99,2,0,0,1,0,2,5.927059350415646,0.02,691.8255555555556,0.5398905929502856,0.54
TXN014272,CUST9464,1710.02,2026-04-10 02:30:00,Wallet,Beauty,43,244,Tablet,Delhi,42,7,1,1,0,1,2,7.444844962894596,0.16279069767441862,703.0733333333334,2.4287526867466456,4.325581395348838
TXN014273,CUST7969,288.52,2026-04-10 02:40:00,Wallet,Beauty,54,2476,Mobile,Mumbai,92,8,0,0,1,0,2,5.668224379255487,0.08602150537634409,415.14333333333326,0.6933188084233799,0.6720430107526882
TXN014274,CUST2150,158.91,2026-04-10 02:50:00,Credit Card,Clothing,51,315,Desktop,Chennai,26,9,0,0,1,0,2,5.074611156971351,0.3333333333333333,706.062,0.2247469104548116,1.1666666666666665
TXN014275,CUST8454,963.81,2026-04-10 03:00:00,Net Banking,Grocery,25,395,Tablet,Hyderabad,61,1,1,0,0,0,3,6.871931190761661,0.016129032258064516,620.372,1.5510998242598637,2.032258064516129
TXN014276,CUST6207,420.91,2026-04-10 03:10:00,Debit Card,Grocery,62,1748,Mobile,Bhubaneswar,47,0,1,0,0,0,3,6.044792021148521,0.0,264.538,1.5851215268624452,1.0
TXN014277,CUST1018,274.26,2026-04-10 03:20:00,Wallet,Sports,68,1503,Mobile,Bangalore,58,9,1,0,1,0,3,5.617716105551386,0.15254237288135594,606.1937499999999,0.4516844911529475,1.805084745762712
TXN014278,CUST4178,302.49,2026-04-10 03:30:00,Credit Card,Clothing,25,588,Desktop,Delhi,93,7,0,0,0,0,3,5.715348661027566,0.07446808510638298,876.6575,0.3446560873689338,0.14893617021276595
TXN014279,CUST6577,344.25,2026-04-10 03:40:00,Credit Card,Sports,49,1541,Tablet,Chennai,17,1,0,0,0,0,3,5.844268792289402,0.05555555555555555,754.1071428571429,0.45589556827318733,0.1111111111111111
TXN014280,CUST5081,234.75,2026-04-10 03:50:00,Credit Card,Electronics,43,1114,Mobile,Bhubaneswar,85,9,1,0,0,0,3,5.462771921513567,0.10465116279069768,1887.66,0.12429447333029767,1.2093023255813953
TXN014281,CUST7454,2332.2,2026-04-10 04:00:00,Debit Card,Clothing,50,2080,Mobile,Bangalore,83,5,1,0,0,1,4,7.754995994879483,0.05952380952380952,750.3114285714286,3.1041721332983467,3.119047619047619
TXN014282,CUST9603,1464.72,2026-04-10 04:10:00,Debit Card,Electronics,51,633,Tablet,Pune,60,4,1,0,0,1,4,7.2901018682973255,0.06557377049180328,515.5260000000001,2.8357139814839907,3.1311475409836067
TXN014283,CUST9933,135.46,2026-04-10 04:20:00,Net Banking,Beauty,66,1111,Mobile,Delhi,4,1,1,0,0,0,4,4.9160315313872776,0.2,619.8763636363636,0.21817548216304228,1.4
TXN014284,CUST3671,264.09,2026-04-10 04:30:00,UPI,Clothing,60,1374,Tablet,Bhubaneswar,10,8,0,0,1,0,4,5.580069390969017,0.7272727272727273,721.3633333333333,0.3655916459399471,1.9545454545454546
TXN014285,CUST7387,341.89,2026-04-10 04:40:00,Net Banking,Clothing,49,404,Mobile,Chennai,39,8,1,0,0,0,4,5.837409696022337,0.2,689.338,0.4952501528236893,1.4
TXN014286,CUST7833,47.52,2026-04-10 04:50:00,Wallet,Grocery,55,458,Desktop,Bhubaneswar,14,2,0,0,0,0,4,3.8819760840758493,0.13333333333333333,639.4718181818182,0.07419530204295413,0.26666666666666666
TXN014287,CUST3624,250.55,2026-04-10 05:00:00,Wallet,Home,20,1062,Tablet,Kolkata,34,9,0,0,1,0,5,5.527641776937328,0.2571428571428571,788.9066666666668,0.31718937258410274,1.0142857142857142
TXN014288,CUST6499,785.08,2026-04-10 05:10:00,Debit Card,Home,46,2184,Tablet,Delhi,55,7,0,0,1,1,5,6.667058568420338,0.125,738.3566666666667,1.0618420518739264,1.75
TXN014289,CUST1514,395.71,2026-04-10 05:20:00,Net Banking,Sports,33,957,Tablet,Kolkata,95,3,0,0,0,0,5,5.9832055351682865,0.03125,397.4822222222222,0.993043046671537,0.0625
TXN014290,CUST1206,1755.61,2026-04-10 05:30:00,Credit Card,Electronics,27,1730,Desktop,Bangalore,83,6,0,0,1,1,5,7.47114109428248,0.07142857142857142,792.3616666666667,2.212874750271524,2.642857142857143
TXN014291,CUST1947,734.54,2026-04-10 05:40:00,Credit Card,Sports,54,1178,Tablet,Mumbai,9,0,0,0,0,0,5,6.6006049233349575,0.0,904.6309090909091,0.8110809741877586,1.0
TXN014292,CUST2828,1998.82,2026-04-10 05:50:00,Net Banking,Clothing,63,2124,Mobile,Pune,93,3,0,0,0,1,5,7.600812455491839,0.031914893617021274,1474.49,1.3546821733796908,2.0638297872340425
TXN014293,CUST7861,953.97,2026-04-10 06:00:00,Wallet,Beauty,44,1299,Tablet,Kolkata,98,5,0,0,0,0,6,6.861679926374747,0.050505050505050504,1137.4216666666666,0.8379759696538922,1.101010101010101
TXN014294,CUST7094,426.28,2026-04-10 06:10:00,Credit Card,Clothing,48,918,Tablet,Pune,52,4,0,0,1,0,6,6.057439536031515,0.07547169811320754,917.31,0.4642005423005303,0.6509433962264151
TXN014295,CUST7345,176.01,2026-04-10 06:20:00,Wallet,Clothing,34,855,Desktop,Mumbai,53,7,1,0,0,0,6,5.176206228153065,0.12962962962962962,684.79125,0.2566524434366872,1.2592592592592593
TXN014296,CUST3167,152.23,2026-04-10 06:30:00,Net Banking,Grocery,42,393,Tablet,Bhubaneswar,32,7,1,0,0,0,6,5.031940060590085,0.21212121212121213,377.7916666666667,0.4018831811681883,1.4242424242424243
TXN014297,CUST8979,670.22,2026-04-10 06:40:00,Credit Card,Beauty,39,1921,Tablet,Hyderabad,97,4,0,0,1,1,6,6.509096952086894,0.04081632653061224,530.68875,1.260549522629546,1.5816326530612246
TXN014298,CUST6926,1229.43,2026-04-10 06:50:00,Wallet,Beauty,64,2243,Tablet,Kolkata,15,7,0,1,0,1,6,7.11511898076883,0.4375,1610.1633333333332,0.7630697487736605,3.875
TXN014299,CUST7532,568.21,2026-04-10 07:00:00,UPI,Home,67,2255,Tablet,Pune,11,6,1,0,0,1,7,6.34424943457859,0.5,271.9825,2.0814887401207036,3.0
TXN014300,CUST6656,767.44,2026-04-10 07:10:00,Credit Card,Beauty,30,961,Desktop,Chennai,15,0,1,1,0,0,7,6.644362485760242,0.0,948.4033333333333,0.8083392727362099,3.0
TXN014301,CUST6943,974.71,2026-04-10 07:20:00,Debit Card,Home,63,31,Desktop,Bangalore,91,8,0,0,0,0,7,6.883165411113346,0.08695652173913043,1753.422,0.5555732885246537,1.1739130434782608
TXN014302,CUST9793,328.57,2026-04-10 07:30:00,UPI,Beauty,68,1051,Desktop,Delhi,10,4,0,1,0,0,7,5.797788774475323,0.36363636363636365,1167.2442857142858,0.28125110819532606,1.7272727272727273
TXN014303,CUST6439,789.11,2026-04-10 07:40:00,Net Banking,Clothing,48,2262,Mobile,Chennai,95,2,0,0,0,0,7,6.672172176274337,0.020833333333333332,740.0118181818182,1.064908791787151,1.0416666666666667
TXN014304,CUST9903,842.72,2026-04-10 07:50:00,Wallet,Electronics,49,2312,Desktop,Bangalore,33,1,0,0,0,0,7,6.73782068599907,0.029411764705882353,812.212,1.03628574098759,1.0588235294117647
TXN014305,CUST2203,162.41,2026-04-10 08:00:00,Credit Card,Beauty,56,1810,Tablet,Kolkata,8,4,0,0,0,0,8,5.096262380063693,0.4444444444444444,1679.5927272727274,0.09663852363776415,0.8888888888888888
TXN014306,CUST8000,580.9,2026-04-10 08:10:00,Debit Card,Home,24,157,Tablet,Mumbai,99,4,0,0,0,0,8,6.366298611662624,0.04,743.25,0.7805172992945918,1.08
TXN014307,CUST7639,746.42,2026-04-10 08:20:00,Credit Card,Sports,26,2140,Mobile,Bangalore,56,3,0,0,0,0,8,6.6166272761260565,0.05263157894736842,469.1114285714286,1.5877512322306564,1.1052631578947367
TXN014308,CUST8689,714.55,2026-04-10 08:30:00,UPI,Sports,55,2191,Tablet,Chennai,19,6,0,0,1,1,8,6.573051477756885,0.3,538.3533333333334,1.3248272622770476,2.1
TXN014309,CUST8513,647.16,2026-04-10 08:40:00,Wallet,Sports,37,2471,Desktop,Mumbai,51,3,0,0,0,0,8,6.47413757945438,0.057692307692307696,560.192,1.1531882136594962,1.1153846153846154
TXN014310,CUST7626,1079.29,2026-04-10 08:50:00,Wallet,Electronics,49,1426,Tablet,Bangalore,91,8,0,0,0,1,8,6.984984802592138,0.08695652173913043,637.175,1.69121322521252,2.1739130434782608
TXN014311,CUST8386,4442.16,2026-04-10 09:00:00,Debit Card,Sports,63,2376,Mobile,Mumbai,4,5,1,0,0,1,9,8.399121113991306,1.0,2195.375,2.022496158442889,5.0
TXN014312,CUST4131,598.36,2026-04-10 09:10:00,Wallet,Beauty,57,64,Tablet,Kolkata,1,2,0,1,0,0,9,6.395862419255724,1.0,1054.3775,0.566963006128139,4.0
TXN014313,CUST8134,2396.56,2026-04-10 09:20:00,Debit Card,Electronics,50,1497,Desktop,Pune,74,2,0,0,1,1,9,7.7822068325132685,0.02666666666666667,1431.165,1.67338260605447,2.5533333333333332
TXN014314,CUST4730,90.18,2026-04-10 09:30:00,UPI,Electronics,65,700,Desktop,Delhi,49,7,0,0,0,0,9,4.512835574785296,0.14,730.9350000000001,0.12320766188254421,0.28
